date,lysine_price,corn_price,rm_price,fishmeal_price,wheat_price,piglet_price,sow_price,pork_price,sbm_price,cm_price
2013-10-08,9.7,2334.5,3230,9480,2409,27.77,1790,23.94,4403.75,3383.333333
2013-10-09,9.7,2333.5,3230,9480,2425,28.08,1751,23.85,4425,3366.666667
2013-10-10,9.6,2333.5,3242.857143,9480,2431,28.07,1739,24,4453.75,3350
2013-10-11,9.6,2331.5,3242.857143,9480,2435,28.5,1750,23.9,4432.5,3350
2013-10-12,9.6,2331.5,3242.857143,9480,2435,27.89,1700,23.67,4416.25,3350
2013-10-15,9.5,2323.5,3245.714286,9480,2441,27.44,1700,24,4388.75,3323.333333
2013-10-16,9.5,2323.5,3245.714286,9480,2443,27.11,1787,24.75,4380,3323.333333
2013-10-17,9.5,2323.5,3245.714286,9480,2448,28.14,1675,24.88,4376.25,3290
2013-10-18,9.5,2323,3232.857143,9480,2448,27,1807,25,4373.75,3290
2013-10-22,9.4,2320,3231.428571,9480,2448,27,1800,25,4353.75,3286.666667
2013-10-23,9.4,2307.5,3231.428571,9480,2448,27.5,1738,24,4342.5,3280
2013-10-24,9.4,2304,3200,9480,2448,27.3,1860,24.75,4323.75,3280
2013-10-25,9.4,2304,3200,9480,2448,26,1739,24.14,4317.5,3280
2013-10-29,9.3,2310.5,3188.571429,9480,2448,25.73,1744,24,4262.5,3246.666667
2013-10-30,9.3,2300.5,3188.571429,9480,2448,23,1754,23.87,4263.75,3246.666667
2013-10-31,9.3,2295.5,3158.571429,9480,2448,24.4,1741,24.25,4261.25,3146.666667
2013-11-01,9.3,2295.5,3125.714286,9480,2448,23,1756,24.5,4250,3083.333333
2013-11-05,8.9,2304,3125.714286,9480,2448,25.7,1761,23.68,4221.25,3083.333333
2013-11-06,8.9,2306.5,3125.714286,9480,2455,25.8,1744,23.96,4222.5,3083.333333
2013-11-07,8.9,2306.5,3104.285714,9480,2468,23.6,1770,23.6,4217.5,3050
2013-11-08,8.9,2308.5,3104.285714,9480,2468,25.2,1723,23.79,4211.25,3050
2013-11-12,8.75,2309,3104.285714,9480,2480,25.8,1734,23.6,4273.75,3050
2013-11-13,8.75,2309,3090,9480,2480,25,1739,23.9,4271.25,3050
2013-11-14,8.75,2307,3090,9480,2485,26,1794,23.5,4263.75,3050
2013-11-15,8.75,2307,3068.571429,9480,2485,24.7,1725,23.85,4257.5,3033.333333
2013-11-19,8.6,2305,2997.142857,9420,2489,24.3,1785,24.06,4210,2933.333333
2013-11-20,8.6,2306,2950,9420,2489,24.6,1757,24.06,4183.75,2933.333333
2013-11-21,8.6,2306.5,2914.285714,9420,2489,24.38,1725,24,4172.5,2933.333333
2013-11-22,8.6,2307,2881.428571,9420,2489,23.9,1682,24.6,4156.25,2933.333333
2013-11-26,8.6,2306.5,2832.857143,9420,2489,25.57,1735,23.07,4162.5,2933.333333
2013-11-27,8.6,2306.5,2832.857143,9420,2489,24.3,1712,24.7,4158.75,2933.333333
2013-11-28,8.6,2306.5,2767.142857,9420,2489,25.3,1688,24,4167.5,2933.333333
2013-11-29,8.6,2306.5,2767.142857,9420,2489,24.4,1674,25,4158.75,2933.333333
2013-12-03,8.6,2308,2760,9420,2489,25.72,1738,24.53,4167.5,2933.333333
2013-12-04,8.6,2307,2755.714286,9420,2488,24.9,1715,24.2,4148.75,2933.333333
2013-12-05,8.6,2307,2755.714286,9420,2488,25,1750,24.1,4143.75,2933.333333
2013-12-06,8.6,2307,2755.714286,9420,2488,24.41,1711,24.34,4142.5,2933.333333
2013-12-10,8.6,2305,2701.428571,9420,2488,24.35,1696,24,4151.25,2933.333333
2013-12-11,8.6,2304,2701.428571,9320,2488,25.41,1677,24.21,4151.25,2933.333333
2013-12-12,8.6,2304,2701.428571,9320,2488,26.44,1757,24.39,4137.5,2933.333333
2013-12-13,8.6,2303,2694.285714,9320,2488,24,1800,24.15,4110,2933.333333
2013-12-17,8.6,2303.5,2720,9320,2488,23.8,1679,24.46,4086.25,2933.333333
2013-12-18,8.6,2303.5,2720,9320,2488,24,1656,24.4,4082.5,2933.333333
2013-12-19,8.6,2301.5,2712.857143,9320,2488,24.1,1696,24.23,4073.75,2933.333333
2013-12-20,8.6,2298.5,2725.714286,9320,2488,23.4,1745,23.9,4060,2933.333333
2013-12-24,8.6,2295.5,2688.571429,9320,2488,24.4,1653,24.2,4023.75,2916.666667
2013-12-25,8.6,2294,2648.571429,9320,2488,25,1783,23.64,4010,2916.666667
2013-12-26,8.6,2294,2671.428571,9320,2488,25.07,1741,23.64,3997.5,2916.666667
2013-12-27,8.6,2292,2671.428571,9320,2488,23.42,1722,24.47,3988.75,2916.666667
2013-12-31,8.6,2286,2697.142857,9320,2488,23.16,1650,23.14,3982.5,2933.333333
2014-01-02,8.4,2283,2697.142857,9320,2570,24.14,1695,23.14,3973.75,2933.333333
2014-01-03,8.4,2279,2745.714286,9320,2570,24.07,1682,23.26,3960,2950
2014-01-07,8.4,2274.5,2817.142857,9320,2566,23,1619,23.13,3922.5,2933.333333
2014-01-08,8.4,2272.5,2814.285714,9320,2560,23.21,1620,23.11,3907.5,2933.333333
2014-01-09,8.4,2273.5,2814.285714,9320,2560,23.21,1626,23.03,3896.25,2933.333333
2014-01-14,8.4,2274.5,2812.857143,9320,2560,21.36,1629,22.83,3866.25,2933.333333
2014-01-15,8.4,2274.5,2812.857143,9320,2560,19.66,1532,22.17,3877.5,2933.333333
2014-01-16,8.4,2274,2820,9320,2560,20.7,1629,21.81,3875,2933.333333
2014-01-17,8.4,2274,2815.714286,9320,2546,19.52,1568,22,3875,2933.333333
2014-01-21,8.4,2275,2815.714286,9320,2546,19,1539,20.6,3870,2933.333333
2014-01-22,8.4,2275,2810,9320,2546,19.33,1555,20.95,3857.5,2900
2014-01-23,8.4,2275,2787.142857,9320,2546,19,1578,20.29,3855,2900
2014-01-24,8.4,2275,2787.142857,9320,2546,19.47,1603,20.84,3846.25,2900
2014-01-26,8.4,2275,2787.142857,9320,2546,20,1601,19.7,3846.25,2900
2014-02-07,8.4,2275,2797.142857,9320,2546,15,1633,20,3871.25,2900
2014-02-08,8.4,2275,2797.142857,9320,2546,15.9,1533,20.5,3903.75,2900
2014-02-11,8.4,2275,2774.285714,9470,2546,20.33,1674,20.33,3900,2900
2014-02-12,8.4,2275,2774.285714,9470,2546,18,1535,21.3,3905,2900
2014-02-13,8.4,2275,2774.285714,9470,2546,19,1591,19.73,3900,2900
2014-02-14,8.4,2277,2788.571429,9470,2546,19.8,1545,20.4,3911.25,2900
2014-02-17,8.4,2277,2788.571429,9470,2566,17.7,1551,20.67,3901.25,2900
2014-02-19,8.2,2276,2797.142857,9470,2576,19.8,1516,20.9,3911.25,2913.333333
2014-02-20,8.2,2276,2797.142857,9470,2576,18.53,1421,20.6,3893.75,2913.333333
2014-02-21,8.2,2276,2797.142857,9470,2576,19.26,1572,19.79,3878.75,2913.333333
2014-02-25,8.2,2274,2794.285714,9570,2584,21.3,1475,20,3850,2913.333333
2014-02-26,8.2,2274,2794.285714,9570,2584,20.56,1482,20.33,3832.5,2913.333333
2014-02-27,8.2,2274,2782.857143,9570,2584,20.12,1460,20,3821.25,2906.666667
2014-02-28,8.1,2275,2780,9570,2584,20.22,1465,20,3792.5,2906.666667
2014-03-04,8.1,2273.5,2750,9570,2584,20.67,1500,19.45,3770,2900
2014-03-05,7.7,2274.5,2742.857143,9570,2584,20,1517,20.3,3756.25,2860
2014-03-06,7.7,2275.5,2742.857143,9570,2584,18.95,1483,19.8,3738.75,2860
2014-03-07,7.7,2275.5,2742.857143,9570,2584,21.5,1460,19.42,3726.25,2860
2014-03-11,7.6,2273.5,2735.714286,9570,2582,20.34,1485,18.97,3652.5,2843.333333
2014-03-12,7.5,2273.5,2735.714286,9570,2582,21.45,1469,19,3641.25,2843.333333
2014-03-13,7.5,2273.5,2735.714286,9570,2574,20.68,1538,19,3620,2843.333333
2014-03-14,7.5,2273.5,2735.714286,9570,2574,21.6,1485,18.25,3601.25,2843.333333
2014-03-18,7.5,2275.5,2714.285714,9470,2570,20.28,1485,18.73,3560,2783.333333
2014-03-19,7.5,2275.5,2714.285714,9470,2564,21.5,1462,18.56,3568.75,2783.333333
2014-03-20,7.5,2274.5,2717.142857,9470,2554,20.52,1455,18.6,3625,2783.333333
2014-03-21,7.5,2274.5,2717.142857,9470,2551,21,1485,18.24,3626.25,2776.666667
2014-03-25,7.5,2272.5,2717.142857,9470,2546,21.88,1518,18.68,3628.75,2776.666667
2014-03-26,7.15,2271.5,2754.285714,9470,2546,21.29,1466,18.25,3638.75,2776.666667
2014-03-27,7.15,2271.5,2754.285714,9470,2542,20.63,1430,18.23,3648.75,2776.666667
2014-03-28,7.15,2271.5,2754.285714,9470,2542,20.5,1425,18.12,3662.5,2776.666667
2014-04-01,7.15,2271.5,2782.857143,9470,2534,20.9,1452,17.84,3746.25,2783.333333
2014-04-02,7.15,2272,2820,9470,2534,20.58,1472,17.91,3790,2826.666667
2014-04-03,7.15,2272,2820,9470,2530,20.95,1445,17.7,3766.25,2826.666667
2014-04-04,7.15,2272,2817.142857,9470,2524,21.89,1422,17.7,3752.5,2826.666667
2014-04-08,7.15,2272,2817.142857,9470,2524,21.1,1418,17.7,3727.5,2826.666667
2014-04-09,7.15,2274.5,2821.428571,9470,2524,21.2,1419,18.08,3732.5,2856.666667
2014-04-10,7.15,2276.5,2821.428571,9520,2524,21.2,1419,18.08,3742.5,2856.666667
2014-04-11,7.15,2277.5,2801.428571,9520,2496,21.25,1386,17.65,3718.75,2856.666667
2014-04-15,7.15,2278.5,2801.428571,9520,2496,20.2,1409,17.58,3683.75,2856.666667
2014-04-16,7.15,2279.5,2848.571429,9520,2496,19.9,1353,17.68,3710,2873.333333
2014-04-17,7.15,2285.5,2848.571429,9520,2496,20.1,1401,17.8,3727.5,2883.333333
2014-04-18,7.15,2291.5,2848.571429,9520,2496,21.6,1342,17.8,3737.5,2883.333333
2014-04-22,7.25,2298.5,2862.857143,9520,2496,19.65,1422,17.13,3747.5,2900
2014-04-23,7.25,2302,2862.857143,9520,2500,19.97,1388,17.38,3766.25,2900
2014-04-24,7.25,2302,2862.857143,9520,2500,20.09,1382,17.25,3766.25,2900
2014-04-25,7.25,2302,2862.857143,9520,2504,20.76,1383,17.23,3780,2900
2014-04-29,7.25,2311,2911.428571,9520,2504,20.89,1418,17.19,3883.75,2980
2014-04-30,7.25,2311,2961.428571,9520,2508,24.02,1344,17.14,3926.25,2980
2014-05-04,7.25,2311,2961.428571,9520,2510,21.19,1351,17.54,3885,2980
2014-05-06,7.5,2323,2950,9520,2510,20.54,1367,17.67,3856.25,2980
2014-05-07,7.5,2324,2950,9520,2510,20.54,1367,17.67,3851.25,2980
2014-05-08,7.5,2324,2951.428571,9520,2510,21.26,1446,17.97,3845,2980
2014-05-09,7.5,2325,2951.428571,9520,2510,21.45,1449,18.38,3846.25,2980
2014-05-13,7.75,2330,2920,9520,2510,23.42,1472,19.91,3845,2980
2014-05-14,7.75,2352.5,2920,9670,2510,22.03,1436,19.93,3877.5,2980
2014-05-15,7.75,2362,3004.285714,9670,2516,23.12,1471,19.89,3883.75,3020
2014-05-16,7.75,2367,3004.285714,9750,2516,22.6,1440,20.6,3883.75,3020
2014-05-21,8.05,2371.5,3020,10100,2516,24.03,1456,20.35,3916.25,3060
2014-05-22,8.05,2372.5,3028.571429,10200,2516,25.96,1428,21.22,3972.5,3130
2014-05-23,8.05,2375,3067.142857,10400,2508,25.18,1524,20.84,4003.75,3130
2014-05-26,8.25,2392,3067.142857,10400,2504,26.14,1476,21.26,3993.75,3130
2014-05-28,8.25,2393.5,3017.142857,10750,2494,25.66,1483,20.84,3957.5,3130
2014-05-29,8.25,2393.5,3017.142857,10750,2494,25.31,1478,20.89,3957.5,3130
2014-05-30,8.25,2402.5,3017.142857,10750,2494,25.19,1474,20.77,3975,3130
2014-06-04,8.5,2402.5,3052.857143,10900,2494,26.36,1494,20.23,3926.25,3130
2014-06-05,8.5,2404.5,3052.857143,11000,2490,26.19,1457,20.8,3911.25,3130
2014-06-06,8.65,2406.5,3031.428571,11000,2416,25.95,1415,20.58,3880,3100
2014-06-10,9.25,2415.5,3071.428571,11200,2392,25.74,1522,20.48,3893.75,3150
2014-06-11,9.25,2415.5,3071.428571,11200,2396,24.85,1494,20.78,3893.75,3150
2014-06-12,9.25,2417.5,3121.428571,11200,2396,25.61,1451,20.47,3883.75,3150
2014-06-13,9.25,2419.5,3121.428571,11200,2398,25.24,1499,21.04,3855,3150
2014-06-17,9.25,2420.5,3161.428571,11220,2398,26.62,1440,20.65,3868.75,3150
2014-06-18,9.25,2418.5,3157.142857,11220,2412,25,1475,20.56,3847.5,3150
2014-06-19,9.25,2422.5,3157.142857,11300,2412,25.33,1473,20.45,3861.25,3150
2014-06-20,9.25,2426.5,3157.142857,11300,2424,24.94,1445,20.32,3872.5,3150
2014-06-24,9.25,2443.5,3200,11450,2424,25.78,1503,20.21,3866.25,3150
2014-06-25,9.15,2451.5,3200,11450,2424,24.5,1441,20.3,3838.75,3150
2014-06-26,9.15,2455,3208.571429,11450,2436,24.38,1414,20.02,3835,3150
2014-06-27,9.15,2455,3211.428571,11450,2436,24.39,1475,20.18,3861.25,3150
2014-07-01,9.15,2460,3194.285714,11450,2454,24.14,1478,19.94,3752.5,3150
2014-07-02,9.15,2474,3194.285714,11450,2454,24.32,1462,19.81,3748.75,3150
2014-07-03,9.15,2474,3194.285714,11450,2454,23.98,1514,19.91,3742.5,3150
2014-07-04,9.15,2478,3194.285714,11450,2454,23.57,1512,19.98,3738.75,3150
2014-07-08,9.15,2483,3095.714286,11450,2454,24.03,1476,19.96,3690,3120
2014-07-09,9.15,2489,3080,11450,2454,23.88,1463,20.67,3676.25,3100
2014-07-10,9.15,2501,3080,11450,2454,24.82,1455,20.41,3656.25,3100
2014-07-11,9.15,2502,3077.142857,11450,2454,24.2,1456,20.32,3643.75,3100
2014-07-14,9.15,2506.5,3081.428571,11450,2458,23.35,1479,20.31,3598.75,3050
2014-07-15,9.15,2509.5,3081.428571,11450,2458,24.04,1511,20.89,3600,3050
2014-07-16,9.15,2509.5,3081.428571,11450,2458,25.67,1482,21.08,3607.5,3050
2014-07-17,9,2509.5,3062.857143,11450,2472,24.18,1501,20.94,3616.25,3050
2014-07-18,9,2514.5,3062.857143,11450,2472,25.04,1483,20.71,3612.5,3050
2014-07-21,9,2516.5,3041.428571,11450,2472,24.79,1445,20.6,3591.25,3050
2014-07-22,8.85,2517.5,3041.428571,11450,2472,23.92,1477,20.83,3582.5,3050
2014-07-23,8.85,2518.5,3041.428571,11430,2472,24.44,1461,20.9,3580,3050
2014-07-24,8.85,2518.5,3041.428571,11430,2476,24.26,1432,20.62,3592.5,3050
2014-07-25,8.85,2521.5,3037.142857,11430,2476,23.6,1486,21.22,3606.25,3050
2014-07-28,8.85,2533.5,3002.857143,11430,2476,22.69,1449,21.42,3625,3050
2014-07-29,8.85,2542.5,3007.142857,11330,2476,24.44,1453,21.46,3677.5,3050
2014-07-30,8.55,2544.5,3045.714286,11330,2482,24.27,1528,21.43,3667.5,3050
2014-07-31,8.55,2544.5,3045.714286,11330,2482,24.85,1497,21.32,3666.25,3050
2014-08-01,8.55,2545.5,3045.714286,11180,2482,25.1,1575,21.65,3660,3050
2014-08-04,8.55,2551.5,3042.857143,11180,2482,24.32,1546,22.47,3643.75,3050
2014-08-05,8.55,2551.5,3040,11180,2482,25.14,1637,21.43,3655,3050
2014-08-06,8.5,2552.5,3040,11180,2482,24.83,1618,21.98,3648.75,3050
2014-08-07,8.5,2552.5,3040,11180,2482,25.67,1559,21.99,3648.75,3050
2014-08-08,8.55,2558.5,3040,11180,2482,25.14,1579,22.04,3657.5,3050
2014-08-11,8.55,2558.5,2988.571429,11180,2486,24.86,1549,22.37,3677.5,3050
2014-08-12,8.55,2565.5,2988.571429,11180,2496,25.5,1579,22.37,3661.25,3050
2014-08-13,8.6,2572.5,2927.142857,11180,2498,24.48,1591,22.23,3648.75,3000
2014-08-14,8.6,2572.5,2877.142857,11090,2498,25.45,1521,22.04,3622.5,3000
2014-08-15,8.6,2572.5,2877.142857,11040,2510,25.45,1521,22.04,3618.75,3000
2014-08-18,8.6,2581,2828.571429,11040,2518,25.8,1597,22.62,3603.75,3000
2014-08-19,8.85,2589,2804.285714,11040,2518,25.82,1586,22.69,3608.75,2960
2014-08-20,8.85,2593,2770,11040,2570,26.09,1604,22.19,3613.75,2960
2014-08-21,8.85,2592,2750,11040,2570,25.54,1550,22.69,3600,2900
2014-08-22,8.85,2588,2750,11010,2582,24.84,1672,22.5,3615,2900
2014-08-25,9.15,2588,2750,10950,2564,26.43,1596,22.8,3610,2900
2014-08-26,9.15,2592,2750,10950,2566,26.58,1573,22.25,3601.25,2900
2014-08-27,9.15,2591,2750,10950,2570,25.48,1566,23.28,3611.25,2900
2014-08-28,9.5,2587,2750,10950,2570,26.12,1581,22.66,3603.75,2900
2014-08-29,9.5,2587,2672.857143,10950,2578,25.86,1580,22.94,3608.75,2900
2014-09-01,9.5,2587,2645.714286,10950,2586,24.5,1570,22.83,3600,2860
2014-09-02,9.5,2587,2645.714286,10950,2586,25.79,1593,23.08,3588.75,2840
2014-09-03,9.5,2587,2645.714286,10950,2590,25.46,1558,23.48,3591.25,2840
2014-09-04,10.15,2587,2645.714286,10950,2590,24.42,1573,22.72,3581.25,2840
2014-09-05,10.15,2587,2645.714286,10950,2590,25.81,1547,23.3,3555,2840
2014-09-09,10.15,2583,2648.571429,10950,2586,23.63,1665,23.53,3533.75,2840
2014-09-10,10.15,2580,2624.285714,10950,2586,24.58,1614,23.32,3520,2820
2014-09-11,10.15,2580,2624.285714,10950,2586,25.3,1537,23.32,3512.5,2820
2014-09-12,10.15,2579,2624.285714,10950,2586,25.05,1533,23.4,3505,2760
2014-09-15,10.15,2579,2624.285714,10950,2586,23.06,1573,23.61,3495,2760
2014-09-16,10.15,2571,2624.285714,10950,2586,24.18,1557,23.52,3521.25,2760
2014-09-17,10.15,2571,2624.285714,10950,2586,24.1,1563,23.35,3527.5,2740
2014-09-18,10.15,2566,2624.285714,10950,2582,24.29,1538,23.07,3531.25,2740
2014-09-19,10.15,2562,2614.285714,10950,2581,23.58,1591,23.01,3537.5,2720
2014-09-22,10.15,2559,2557.142857,10950,2581,22.95,1517,22.99,3503.75,2700
2014-09-23,10.15,2545,2517.142857,10950,2581,23.85,1572,22.95,3500,2700
2014-09-24,10.15,2528,2517.142857,10950,2581,24.38,1527,23.48,3500,2700
2014-09-25,10.15,2523,2475.714286,10950,2581,23.52,1538,23.04,3492.5,2660
2014-09-26,10.15,2523,2421.428571,10950,2581,23.47,1528,22.56,3487.5,2660
2014-09-28,10.15,2519,2421.428571,11020,2581,21.73,1576,22.62,3478.75,2660
2014-09-29,10.15,2514,2374.285714,11020,2581,22.24,1475,22.6,3471.25,2600
2014-09-30,10.15,2512,2358.571429,11020,2581,21.95,1469,21.95,3471.25,2600
2014-10-08,9.75,2433,2358.571429,11300,2581,21.92,1486,22.69,3486.25,2600
2014-10-09,9.75,2430,2358.571429,11750,2581,21.29,1542,22.51,3495,2570
2014-10-10,9.75,2403,2321.428571,12400,2581,22.59,1579,22.59,3495,2550
2014-10-11,9.75,2403,2321.428571,12650,2581,22.27,1518,22.75,3486.25,2550
2014-10-13,9.75,2386,2321.428571,12650,2581,21,1538,22.21,3483.75,2550
2014-10-14,10.1,2386,2390,12650,2582,21.83,1450,22.74,3505,2550
2014-10-15,10.1,2392,2390,12650,2582,20.57,1541,22.48,3527.5,2550
2014-10-16,10.1,2390,2390,12650,2582,20.8,1520,22.5,3520,2550
2014-10-17,10.1,2390,2390,12850,2582,20.56,1534,22.22,3537.5,2550
2014-10-20,10.1,2363,2342.857143,13000,2581,20.85,1506,22.75,3520,2550
2014-10-21,10.1,2360,2342.857143,13000,2581,21.38,1505,21.98,3516.25,2550
2014-10-22,10.1,2359,2318.571429,13000,2581,21.27,1509,22.3,3525,2500
2014-10-23,10.1,2357,2298.571429,13060,2570,20.15,1488,22.11,3513.75,2460
2014-10-24,9.8,2327,2298.571429,13060,2562,20.67,1514,22.13,3552.5,2460
2014-10-27,9.8,2324,2290,13060,2558,20.43,1550,22.04,3513.75,2430
2014-10-28,9.8,2328,2285.714286,13310,2558,20.46,1495,21.87,3547.5,2430
2014-10-29,9.8,2328,2285.714286,13550,2558,20.44,1500,21.94,3547.5,2430
2014-10-30,9.7,2328,2350,13550,2558,21.36,1513,22.03,3595,2480
2014-10-31,9.7,2328,2350,13650,2558,19.73,1579,22.18,3578.75,2480
2014-11-03,9.7,2323,2352.857143,13650,2558,20.85,1483,22.2,3593.75,2480
2014-11-04,9.6,2331,2311.428571,13800,2558,20.31,1446,21.7,3580,2460
2014-11-05,9.6,2337,2308.571429,13800,2558,21.74,1447,21.92,3556.25,2460
2014-11-06,9.6,2340,2308.571429,13800,2558,20.53,1477,21.81,3535,2460
2014-11-07,9.6,2340,2308.571429,14150,2558,20.33,1504,21.67,3532.5,2460
2014-11-10,9.6,2335,2308.571429,14150,2558,20.08,1468,21.42,3533.75,2460
2014-11-11,9.6,2337,2308.571429,14150,2558,20,1494,21.37,3518.75,2460
2014-11-12,9.6,2336,2331.428571,14240,2558,19.75,1533,21.92,3560,2460
2014-11-13,9.6,2336,2331.428571,14240,2558,20.76,1465,21.76,3537.5,2460
2014-11-14,9.35,2336,2315.714286,14240,2558,19.81,1500,21.16,3523.75,2460
2014-11-17,9.35,2334.5,2304.285714,14240,2558,20.75,1498,22.32,3480,2460
2014-11-18,9.35,2335.5,2284.285714,14240,2558,20.16,1429,22,3450,2460
2014-11-19,9.35,2334.5,2268.571429,14240,2558,19,1463,21.95,3436.25,2450
2014-11-20,9.35,2334.5,2268.571429,14240,2558,20.47,1515,21.65,3420,2450
2014-11-21,9.05,2333.5,2261.428571,14390,2558,20.64,1506,21.51,3405,2410
2014-11-24,9.05,2332.5,2261.428571,14390,2558,20.2,1517,21.82,3396.25,2380
2014-11-25,9.05,2331.5,2261.428571,14390,2558,19.73,1473,21.43,3387.5,2380
2014-11-26,9.05,2329.5,2252.857143,14390,2558,20.71,1509,20.89,3373.75,2380
2014-11-27,9.05,2329.5,2252.857143,14390,2558,21.46,1472,21.69,3357.5,2380
2014-11-28,9.05,2329.5,2252.857143,14390,2558,20.45,1508,20.45,3358.75,2380
2014-12-01,9.05,2329.5,2252.857143,14390,2558,20,1467,21.87,3336.25,2380
2014-12-02,9.05,2328.5,2252.857143,14390,2558,19.92,1525,21.44,3333.75,2380
2014-12-03,9.05,2328.5,2252.857143,14390,2558,20.54,1514,21.91,3312.5,2380
2014-12-04,9.05,2328.5,2252.857143,14390,2558,19.62,1476,21.51,3312.5,2380
2014-12-05,9.05,2328.5,2252.857143,14390,2558,19.61,1435,22.23,3312.5,2380
2014-12-08,9.05,2328.5,2252.857143,14390,2558,20.27,1529,22,3321.25,2380
2014-12-09,9.05,2328.5,2252.857143,14390,2558,19.31,1463,22.03,3331.25,2380
2014-12-10,9.05,2326,2265.714286,14390,2558,19.61,1495,21.63,3338.75,2380
2014-12-11,9.05,2325,2265.714286,14390,2558,20.38,1508,20.38,3346.25,2360
2014-12-12,9.05,2325,2265.714286,14390,2558,18.84,1455,22.07,3345,2360
2014-12-15,9.05,2320,2265.714286,14390,2558,18.62,1473,21.86,3340,2360
2014-12-16,9.05,2319,2265.714286,14390,2558,19.62,1467,21.75,3328.75,2360
2014-12-17,9.05,2319,2265.714286,14390,2558,20.2,1469,21.93,3311.25,2360
2014-12-18,9.05,2316,2262.857143,14390,2558,19.11,1417,21.69,3295,2360
2014-12-19,9.05,2313,2258.571429,14390,2558,18.69,1450,21.32,3291.25,2360
2014-12-22,8.95,2313,2258.571429,14390,2558,18.11,1440,21.65,3272.5,2360
2014-12-23,8.95,2313,2258.571429,14390,2556,19.33,1450,21.76,3265,2360
2014-12-24,8.95,2313,2258.571429,14390,2550,19.27,1406,20.72,3275,2360
2014-12-25,8.7,2299,2258.571429,14390,2550,19.55,1394,21.08,3263.75,2360
2014-12-26,8.7,2299,2258.571429,14390,2550,19.25,1443,21.54,3271.25,2360
2014-12-29,8.7,2298,2297.142857,14390,2550,18.71,1393,20.45,3286.25,2420
2014-12-30,8.7,2294,2297.142857,14390,2550,18.71,1393,20.45,3287.5,2420
2014-12-31,8.7,2290,2297.142857,14390,2544,19.66,1388,21.42,3277.5,2420
2015-01-04,8.7,2291,2297.142857,14390,2544,18,1393,21.45,3237.5,2420
2015-01-05,8.55,2288,2274.285714,14450,2544,17.71,1508,21.09,3225,2400
2015-01-06,8.55,2288,2274.285714,14600,2542,19.3,1444,22,3242.5,2400
2015-01-07,8.55,2288,2274.285714,14600,2542,19.82,1438,20.99,3246.25,2400
2015-01-08,8.55,2290,2277.142857,14600,2542,19.45,1378,21.33,3241.25,2400
2015-01-09,8.55,2290,2277.142857,14600,2542,17.7,1333,20.89,3216.25,2400
2015-01-12,8.55,2287,2277.142857,14600,2542,19.64,1426,21.33,3210,2400
2015-01-13,8.55,2288,2261.428571,14600,2542,20.12,1435,20.94,3185,2400
2015-01-14,8.55,2291,2251.428571,14600,2542,20.08,1377,20.82,3152.5,2400
2015-01-15,8.55,2289,2240,14600,2542,20.14,1411,21.93,3141.25,2400
2015-01-16,8.55,2287,2238.571429,14600,2542,21,1361,20.8,3103.75,2400
2015-01-19,8.55,2282,2238.571429,14600,2542,21.08,1385,20.5,3091.25,2400
2015-01-20,8.55,2282,2238.571429,14600,2542,20.7,1330,20.87,3065,2400
2015-01-21,8.55,2286,2238.571429,14600,2542,21.27,1489,20.37,3065,2400
2015-01-22,8.55,2289,2238.571429,14600,2542,19.23,1487,21.52,3065,2400
2015-01-23,8.55,2289,2214.285714,14600,2542,20.06,1480,20.76,3037.5,2380
2015-01-26,8.55,2287,2214.285714,14600,2542,20.61,1330,20.91,3018.75,2380
2015-01-27,8.55,2291,2214.285714,14600,2542,20.42,1355,20.21,3021.25,2380
2015-01-28,8.55,2291,2211.428571,14600,2542,21.33,1395,20.71,2997.5,2380
2015-01-29,8.55,2292,2211.428571,14600,2542,20.8,1411,20.12,2996.25,2380
2015-01-30,8.55,2294,2211.428571,14600,2542,20.79,1306,20.83,2980,2380
2015-02-02,8.55,2278,2211.428571,14600,2542,21.44,1379,20.41,2958.75,2380
2015-02-03,8.55,2297,2211.428571,14600,2542,21.92,1369,20.57,2956.25,2380
2015-02-04,8.55,2297,2218.571429,14600,2542,22.75,1379,20.32,2987.5,2380
2015-02-05,8.55,2297,2218.571429,14600,2542,22.43,1329,20.21,2976.25,2380
2015-02-06,8.55,2298,2218.571429,14600,2542,22.27,1406,20.46,2975,2350
2015-02-09,8.55,2299,2201.428571,14600,2542,22.44,1317,20.16,2978.75,2330
2015-02-10,8.55,2299,2201.428571,14600,2542,19.83,1350,20.17,2996.25,2330
2015-02-11,8.55,2301,2201.428571,14600,2542,21.06,1320,19.52,2995,2330
2015-02-12,8.55,2302,2201.428571,14600,2542,21.5,1372,20.03,2995,2330
2015-02-13,8.55,2302,2201.428571,14600,2542,21.72,1364,20,3000,2330
2015-02-26,8.55,2302,2210,14600,2542,22.93,1338,20.86,3061.25,2330
2015-02-27,8.55,2304.5,2302.857143,14600,2542,23.64,1363,20.31,3115,2330
2015-02-28,8.55,2307.5,2302.857143,14600,2542,23.06,1350,20.38,3148.75,2330
2015-03-02,8.45,2319,2360,14600,2542,21.62,1550,19.77,3186.25,2340
2015-03-03,8.45,2321,2344.285714,14600,2542,21.83,1436,20.35,3177.5,2340
2015-03-04,8.45,2320,2344.285714,14600,2542,21.9,1364,20.17,3177.5,2340
2015-03-05,8.45,2320,2350,14600,2542,21.08,1368,20.5,3168.75,2340
